Tcs, Main , Midblock_Route , Side_1_Route , Side_2_Route ,Activation_Date,Latitude,Longitude,Count_Date,eight_Peak_Hr_Vehicle_Volume,eight_Peak_Hr_Pedestrian_Volume
2072, ALBION RD ,, CODLIN CRES , CLAIREPORT CRES ,06/21/2006,43.74778,-79.63245,05-24-2016,11876,81
2074, SHEPPARD AVE E ,, CONLINS RD ,,01/18/2007,43.80423,-79.19015,04-03-2014,11952,118
2075, BATHURST ST ,, DOUGLAS AVE , COVINGTON RD ,06/08/2007,43.72088,-79.43014,03-29-2012,18665,1571
2076, AVENUE RD , 26m SOUTH OF , ROE AVE ,,11/17/2006,43.73218,-79.41937,03-11-2010,18797,326
2078, THE POND RD ,, SENTINEL RD , PRIVATE ACCESS ,09/13/2007,43.77002,-79.50248,11-09-2011,11330,9454
2079, IAN MACDONALD BLVD ,, THE POND RD , SHOREHAM DR ,08/08/2007,43.77258,-79.5114,09-20-2017,11406,1731
2080, SHOREHAM DR ,, MURRAY ROSS PKWY , PRIVATE ACCESS ,08/08/2007,43.77189,-79.51372,09-20-2017,10330,1269
2081, KING ST W ,, JOE SHUSTER WAY ,,12/07/2006,43.63973,-79.42358,09-29-2011,8970,847
2082, ISLINGTON AVE ,, GOLFDOWN DR ,,04/18/2007,43.72154,-79.55809,04-23-2014,14048,228
2083, BLOOR ST W ,, WALMER RD , ROBERT ST ,04/03/2007,43.66637,-79.40533,01-11-2018,8636,10092
2084, DUNDAS ST W ,, GILMOUR AVE ,,03/08/2007,43.66559,-79.47897,05-04-2016,10762,913
2085, JARVIS ST , 170m NORTH OF , DUNDAS ST E ,,04/17/2007,43.65857,-79.37511,06-17-2010,14566,293
2086, DUPONT ST ,, HOWLAND AVE ,,02/28/2007,43.67371,-79.41182,07-21-2014,12326,1545
2087, QUEEN ST W ,, ST PATRICK ST ,,03/09/2007,43.65043,-79.38858,02-25-2008,7554,3438
2088, QUEEN ST W ,, PORTLAND ST ,,02/22/2007,43.64774,-79.40141,06-14-2017,6802,9439
2089, LAKE SHORE BLVD W , 25m EAST OF , BUDAPEST LANE ,,06/28/2007,43.63704,-79.44753,03-29-2010,14539,236
2090, SHEPPARD AVE W , 33m WEST OF , BUCKLAND RD ,,07/05/2007,43.74104,-79.50378,03-19-2014,12045,129
2091, MIDLAND AVE , 175m NORTH OF , MCNICOLL AVE , PRIVATE ACCESS ,05/03/2007,43.81608,-79.29288,12-14-2016,10958,189
2092, SHEPPARD AVE E ,, HERONS HILL WAY ,,02/16/2011,43.77553291,-79.3351078,10-27-2015,21583,1170
2093, BIRCHMOUNT RD ,, RANSTONE GDNS ,,03/08/2007,43.73868,-79.28126,12-14-2016,14800,98
2095, MCNICOLL AVE ,, INNISLAWN RD ,,09/19/2007,43.8074,-79.31654,08-24-2016,13289,102
2096, BREMNER BLVD ,, NAVY WHARF CRT ,,04/05/2007,43.64077,-79.39158,12-16-2009,7773,709
2097, DUPONT ST ,, EDWIN AVE ,,04/11/2007,43.66491,-79.45549,04-22-2015,9816,856
2098, CORPORATE DR ,, LEE CENTRE DR ,,03/30/2007,43.78059,-79.24702,03-21-2016,5577,655
2099, DANFORTH RD ,, NESTON AVE , TYNE CRT ,06/07/2007,43.73338,-79.24867,05-26-2016,10664,253
2100, BIRCHMOUNT RD ,, MODERN RD ,,07/12/2007,43.74411,-79.28343,12-14-2016,14201,149
2101, BRIMLEY RD ,, BERNADINE ST , APPLEFIELD DR ,07/18/2007,43.76835,-79.26077,12-15-2016,13226,174
2102, BIRCHMOUNT RD ,, VAUXHALL DR ,,07/24/2007,43.75898,-79.28949,12-13-2016,16592,379
2103, MIDLAND AVE , 35m SOUTH OF , NORBURY CRES ,,10/25/2007,43.75562,-79.26653,12-14-2016,12002,198
2104, KINGSTON RD ,, QUEENSBURY AVE ,,08/15/2007,43.68547,-79.27438,11-11-2015,11176,248
2105, LESLIE ST , 60m SOUTH OF , FRANCINE DR ,,01/18/2008,43.80412,-79.37138,11-15-2017,12400,135
2106, FINCH AVE W , 30m WEST OF , ENDELL ST ,,04/30/2008,43.77479325,-79.43792897,11-29-2016,14399,69
2107, PARKWOODS VILLAGE DR , 45m NORTH OF , BROOKBANKS DR ,,01/11/2008,43.76121,-79.32402,04-05-2016,10092,497
2108, LAWRENCE AVE W ,, BROOKHAVEN DR ,,10/17/2007,43.70437,-79.49665,06-24-2013,12510,670
2109, SHEPPARD AVE E ,, GREENBRIAR RD , PRIVATE ACCESS ,09/12/2007,43.76844,-79.38029,03-19-2014,17587,460
2110, MORNINGSIDE AVE , 120m SOUTH OF , KINGSTON RD , PRIVATE ACCESS ,11/27/2007,43.76954,-79.18643,03-02-2016,8763,1412
2111, LAWRENCE AVE E ,, BAYVIEW AVE NB RAMP , CHEDDINGTON PL ,06/22/2009,43.72742866,-79.38183648,09-16-2013,7363,1250
2112, LESLIE ST ,, COLDWATER RD , FARMSTEAD RD ,08/14/2007,43.75486,-79.36041,06-21-2012,25050,1104
2115, LAKE SHORE BLVD W , 50m EAST OF , BRITISH COLUMBIA RD ,,06/20/1979,43.63132,-79.42941,01-31-2012,12463,143
2116, FINCH AVE E ,, SCOTTFIELD DR , TIFFIELD RD ,09/09/2011,43.81088,-79.2529,11-29-2016,16266,305
2117, FINCH AVE W , 200m EAST OF , CHESSWOOD DR ,,03/03/2009,43.76704,-79.47518,05-27-2010,5225,437
2118, SPADINA CRES , 20m SOUTH OF , RUSSELL ST ,,11/28/2007,43.65967,-79.39993,04-23-2009,13806,1391
2119, SPADINA AVE , 28 NORTH OF , WELLINGTON ST W ,,12/21/2007,43.644287,-79.394559,05-15-2015,12364,538
2120, KIPLING AVE ,, PENLEA AVE ,,09/26/2007,43.74102,-79.58096,05-15-2015,11881,363
2121, KIPLING AVE ,, HENLEY CRES ,,08/02/2007,43.73054,-79.57583,04-17-2013,13562,405
2122, WESTON RD ,, HABITANT DR ,,08/08/2007,43.74602,-79.54112,05-15-2012,8706,1664
2123, DUNDAS ST W ,, SHERIDAN AVE ,,08/09/2007,43.64978,-79.43364,06-04-2015,12271,141
2124, ROYAL YORK RD , 16m SOUTH OF , GOVERNMENT RD ,,06/14/2007,43.65757027,-79.51596513,05-12-2016,18524,190
2125, DUNDAS ST W ,, CHESTNUT HILLS CRES ,,07/26/2007,43.653,-79.52489,02-08-2018,16142,333
2127, PHARMACY AVE ,, KNIGHTSBRIDGE RD ,,08/30/2007,43.71618,-79.29358,04-15-2010,26928,86
2128, WILLIAM R ALLEN RD ,, DE BOERS DR ,,11/03/2009,43.7518,-79.46369,11-30-2016,22058,216
2129, DUFFERIN ST ,, YORK UNIVERSITY BUSWAY ,,11/04/2009,43.7719,-79.46766,04-20-2010,10065,112
2130, ALNESS ST ,, YORK UNIVERSITY BUSWAY ,,12/11/1964,43.771226,-79.472157,01-16-2018,2023,931
2131, MURRAY ROSS PKWY ,, COLUMBIA GT , EVELYN WIGGINS DR ,08/19/2009,43.766346,-79.494262,05-10-2010,3756,185
2132, THE POND RD ,, JAMES GILLIES ST , YORK UNIVERSITY BUSWAY ,08/19/2009,43.77113708,-79.49711678,04-22-2010,3982,350
2133, YORK BLVD ,, YORK UNIVERSITY BUSWAY , PRIVATE ACCESS ,08/26/2009,43.77446656,-79.4970012,03-31-2015,20431,1592
2134, BATHURST ST ,, CARIBOU RD , DELL PARK AVE ,10/04/2007,43.71757485,-79.42961143,04-27-2016,6914,210
2135, DUFFERIN ST ,, SASKATCHEWAN RD ,,05/31/2007,43.63263092,-79.4251274,11-12-2015,6794,142
2136, LAKE SHORE BLVD W ,, SYMONS ST ,,10/17/2007,43.60858,-79.49032,11-25-2015,6789,509
2137, LAKE SHORE BLVD W ,, HILLSIDE AVE ,,10/23/2007,43.61116,-79.49,05-15-2015,11809,438
2138, KIPLING AVE ,, HINTON RD , PRIVATE ACCESS ,12/05/2007,43.72572,-79.5734,03-30-2010,11810,174
2139, WESTON RD , 70m SOUTH OF , DAMASK AVE ,,09/25/2007,43.74119,-79.53997,05-15-2015,12809,640
2140, KIPLING AVE ,, SNARESBROOK DR , PRIVATE ACCESS ,12/06/2007,43.72172,-79.57148,05-25-2016,13289,315
2141, ALBION RD , 280m EAST OF , FINCH AVE W ,,12/20/2007,43.74058552,-79.58566904,03-06-2017,14307,451
2142, WESTON RD ,, BIRDSTONE CRES ,,10/24/2007,43.67407321,-79.46955975,05-17-2010,9851,1186
2143, FINCH AVE E , 110m EAST OF , YONGE ST , PRIVATE ACCESS ,04/17/2008,43.78007,-79.41425,10-19-2009,5622,517
2144, CHERRY ST ,, COMMISSIONERS ST ,,07/17/2009,43.64525732,-79.35268224,10-16-2006,15814,12802
2145, EVANS AVE ,, BESTOBELL RD ,,12/04/2007,43.61257426,-79.54046146,07-31-2013,10961,127
2146, BELFIELD RD ,, IRON ST ,,11/27/2007,43.70059213,-79.58134471,02-13-2013,7643,59
2147, WARDEN AVE , 260m NORTH OF , BERTRAND AVE ,,09/15/2011,43.735467,-79.290688,03-26-2012,14910,23
2149, VICTORIA PARK AVE , 170m NORTH OF , DENTON AVE , PRIVATE ACCESS ,05/21/2010,43.69431442,-79.28959072,10-01-2013,9633,2089
2150, FINCH AVE W ,, EDITHVALE DR , PRIVATE ACCESS ,05/07/2008,43.77715302,-79.42725991,11-29-2016,15021,448
2151, DUFFERIN ST ,, GIBSON ST ,,02/17/2009,43.6903379,-79.44828658,04-27-2016,15691,186
2152, ROYAL YORK RD ,, GLENROY AVE ,,01/08/2008,43.64218328,-79.50946953,06-07-2016,10851,368
2153, WESTON RD ,, SIDNEY BELSEY CRES , PRIVATE ACCESS ,07/03/2008,43.69325,-79.50466,09-14-2009,6812,506
2154, HUMBERWOOD BLVD ,, MORNING STAR DR ,,06/11/2008,43.726157,-79.622225,10-05-2009,7890,374
2156, MARKHAM RD ,, SELECT AVE ,,11/12/2008,43.83339665,-79.25122146,03-09-2016,23281,101
2157, INGRAM DR ,, KINCORT ST , PRIVATE ACCESS ,07/16/2008,43.70080609,-79.46964542,08-06-2009,7108,199
2158, BRIDLETOWNE CRCL ,, BEVERLY GLEN BLVD , PRIVATE ACCESS ,10/07/2008,43.799436,-79.32029807,06-17-2009,5174,485
2159, MCLEVIN AVE ,, PINERY TRL (WEST) , PRIVATE ACCESS ,10/07/2008,43.80614648,-79.22561057,05-17-2010,6019,327
2160, MARKHAM RD , 190m SOUTH OF , STEELES AVE E , PRIVATE ACCESS ,06/18/2009,43.83491,-79.251069,04-02-2014,24156,66
2161, STEELES AVE E ,, PRIVATE ACCESS , MARYDALE AVE ,10/09/2008,43.83582544,-79.254537,03-09-2016,13073,384
2162, STEELES AVE E ,, SHADLOCK ST , STATE CROWN BLVD ,03/17/2016,43.834302,-79.26115,03-09-2016,13293,122
2163, BAMBURGH CRCL ,, WINTERMUTE BLVD ,,05/20/2010,43.816115,-79.322537,06-01-2015,3793,667
2164, WILLOWDALE AVE ,, ABITIBI AVE ,,06/16/2009,43.79754289,-79.41398074,10-26-2009,7408,92
2165, BIRCHMOUNT RD ,, STALEY TER ,,06/17/2009,43.80683579,-79.31057137,12-07-2016,10794,53
2166, BIRCHMOUNT RD ,, CHELWOOD RD , PRIVATE ACCESS ,02/06/2009,43.72530358,-79.27623444,12-14-2016,8347,385
2167, PORT UNION RD ,, ADENMORE RD , CLAPPISON BLVD ,08/28/2008,43.7813421,-79.13763114,01-25-2010,6168,293
2168, BIRCHMOUNT RD ,, BONNIEWOOD RD ,,01/27/2009,43.72767285,-79.27725461,12-14-2016,9729,361
2169, BRIMLEY RD ,, COMRIE TER , ANSON AVE ,07/03/2009,43.72439724,-79.24317442,12-14-2016,5715,231
2170, PHARMACY AVE ,, BOLSTER AVE , NANCY AVE ,08/26/2008,43.70642,-79.28942,01-11-2010,6099,215
2171, MORNINGSIDE AVE , 28m NORTH OF , LING RD ,,07/15/2009,43.76661,-79.18563,03-02-2016,5515,643
2172, SCARBOROUGH GOLF CLUB RD ,, PAR AVE ,,07/09/2009,43.76426141,-79.21664145,09-16-2009,6972,853
2173, MORNINGSIDE AVE ,, DANZIG ST ,,07/15/2009,43.76487,-79.18486,03-02-2016,5011,312
2174, SCARBOROUGH GOLF CLUB RD ,, BANKWELL AVE , SLAN AVE ,07/08/2009,43.77320785,-79.22027647,09-15-2009,6015,189
2175, BELLAMY RD N ,, AMARILLO DR , PRIVATE ACCESS ,12/11/2008,43.74865,-79.23192,06-18-2009,5316,126
2176, STEELES AVE E , 280 M WEST OF , MARYDALE AVE , PRIVATE ACCESS ,11/12/2008,43.83519075,-79.25727502,03-09-2016,12872,402
2177, YONGE ST , 280m SOUTH OF , CUMMER AVE , PRIVATE ACCESS ,10/06/2009,43.78439,-79.41666,11-19-2015,25243,3285
2178, LAWRENCE AVE E ,, ELINOR AVE ,,08/27/2008,43.74404454,-79.30075694,10-12-2010,20967,367
2179, MORTIMER AVE ,, WOODMOUNT AVE ,,09/18/2008,43.69198,-79.31817,06-22-2015,5772,191
2180, STRACHAN AVE ,, EAST LIBERTY ST , ORDNANCE ST ,11/25/2013,43.639261,-79.410864,11-16-2017,12200,796
2181, KING ST E ,, RIVER ST ,,03/09/2012,43.65688,-79.35626,05-22-2014,4535,828
2186, LAKE SHORE BLVD W ,, DAN LECKIE WAY ,,01/29/2009,43.63732,-79.39723,09-16-2009,23987,148
2187, JARVIS ST ,, GLOUCESTER ST , EARL PL ,09/17/2008,43.66787942,-79.37924523,11-01-2016,12529,2028
2188, PARK LAWN RD , 175m WEST OF , LAKE SHORE BLVD W ,,12/23/2014,43.62377436,-79.4831872,04-26-2016,13569,531
2189, ROYAL YORK RD ,, ALLANHURST DR ,,08/19/2008,43.67931,-79.52527,06-04-2015,11434,155
2190, MARKHAM RD ,, MARKANNA DR ,,10/23/2008,43.74060293,-79.21805667,04-03-2014,7831,355
2191, KINGSTON RD ,, OVERTURE RD , PAYZAC AVE ,10/16/2008,43.75891445,-79.19778672,09-09-2009,22524,416
2192, DORIS AVE ,, BYNG AVE ,,12/10/2009,43.77694,-79.41317,05-02-2013,7014,1718
2193, THE DONWAY W ,, OVERLAND DR , PRIVATE ACCESS ,02/27/2009,43.73295886,-79.34692563,09-22-2009,6333,1231
2194, BAYVIEW AVE , 620m SOUTH OF , POTTERY RD , PRIVATE ACCESS ,05/29/2008,43.682901,-79.365943,05-31-2010,16607,0
2195, MARTIN GROVE RD ,, BETTERIDGE LANE ,,04/02/2009,43.73908,-79.59279,02-29-2016,7704,362
2196, MARTIN GROVE RD , 270m NORTH OF , GARFELLA DR ,,04/01/2009,43.74661,-79.59647,02-29-2016,7966,180
2197, MARTIN GROVE RD ,, LAVINGTON DR ,,03/19/2009,43.68824,-79.56934,05-10-2016,10059,74
2198, ST CLAIR AVE W ,, ALBERTA AVE ,,10/29/2009,43.6799689,-79.43384691,04-12-2010,9127,2767
2199, WILLOWDALE AVE ,, OTONABEE AVE ,,06/16/2009,43.79590296,-79.41330057,10-19-2009,8158,177
2200, PHARMACY AVE , 20m SOUTH OF , ALBION AVE ,,09/17/2009,43.69564,-79.28478,06-08-2015,4328,659
2201, SANDHURST CRCL , 235m NORTH OF , FINCH AVE E ,,01/23/2009,43.80922508,-79.27140043,06-02-2015,2481,1772
2202, LOWER SIMCOE ST ,, BREMNER BLVD ,,12/16/2008,43.64239,-79.38403,11-23-2009,6151,1675
2203, CARLINGVIEW DR ,, WORCESTER RD , PRIVATE ACCESS ,07/16/2009,43.69350321,-79.59884939,02-06-2014,6621,32
2204, HUMBER COLLEGE BLVD ,, WESTMORE DR ,,07/16/2009,43.73085446,-79.59964493,11-24-2014,7139,532
2205, KIPLING AVE ,, REDWATER DR , PRIVATE ACCESS ,11/26/2009,43.71556,-79.56852,12-11-2014,10711,318
2206, TRETHEWEY DR , 60m WEST OF , MARTHA EATON WAY ,,06/03/2009,43.69660869,-79.49093666,09-22-2009,6354,797
2207, DUNDAS ST W ,, HIGH PARK AVE ,,10/08/2009,43.66542743,-79.47058866,05-04-2016,10253,1633
2208, THE WESTWAY ,, TRIO AVE ,,03/29/2011,43.6941532,-79.5347476,02-07-2012,5783,24
2209, THE WESTWAY ,, SUN ROW DR ,,06/30/2011,43.68921,-79.54083,01-31-2012,6889,164
2210, BLOOR ST W ,, NEILSON DR ,,02/03/2011,43.6344759,-79.5672014,09-23-2014,13433,120
2212, BLOOR ST W ,, WILMAR RD ,,10/06/2010,43.6397744,-79.5444764,04-13-2011,10416,124
2213, MARTIN GROVE RD ,, DEWITT RD ,,06/09/2009,43.66918,-79.56074,05-10-2016,6377,88
2214, MARTIN GROVE RD ,, MILLBURN DR ,,06/09/2009,43.66439,-79.55858,05-10-2016,6733,131
2215, THE WEST MALL ,, HOLIDAY DR , PRIVATE ACCESS ,03/30/2011,43.6494298,-79.568681,02-02-2012,5947,585
2216, PHARMACY AVE ,, ARNALL AVE ,,01/21/2010,43.80715845,-79.33234817,02-06-2018,12144,105
2217, MORNINGSIDE AVE ,, TAMS RD , PRIVATE ACCESS ,10/27/2009,43.7921,-79.19549,03-02-2016,18097,270
2218, ST CLAIR AVE E ,, JEANETTE ST ,,12/30/2009,43.71958177,-79.24728911,09-25-2014,10565,225
2219, LESLIE ST , 430m NORTH OF , EGLINTON AVE E ,,03/04/2010,43.72089291,-79.34964538,06-09-2010,19745,186
2220, LAIRD DR ,, COMMERCIAL RD , PRIVATE ACCESS ,01/26/2010,43.70849535,-79.36299399,01-12-2017,12669,435
2221, PROGRESS AVE , 130m WEST OF , MIDLAND AVE , PRIVATE ACCESS ,02/10/2011,43.77260454,-79.27452475,12-14-2016,11557,414
2223, ORTON PARK RD ,, BRIMORTON DR ,,10/01/2009,43.771395,-79.20895251,01-28-2010,3300,315
2224, BIRCHMOUNT RD ,, ANACONDA AVE ,,04/22/2010,43.718594,-79.273116,12-14-2016,7130,178
2225, DANFORTH RD ,, NORTH WOODROW BLVD ,,03/02/2010,43.71026138,-79.26461935,06-01-2016,10216,325
2226, MCCOWAN RD ,, HALBERT PL , PRIVATE ACCESS ,04/20/2010,43.727413,-79.233407,11-15-2016,6273,425
2227, PHARMACY AVE ,, INNISDALE DR , PRIVATE ACCESS ,01/14/2010,43.73481958,-79.30143764,05-06-2010,10380,146
2228, SCARBOROUGH GOLF CLUB RD ,, MARCELLA ST , PRIVATE ACCESS ,04/29/2010,43.7589029,-79.214926,01-20-2011,5375,30
2229, PHARMACY AVE ,, BISCAYNE BLVD , SINGLETON RD ,01/20/2010,43.73137605,-79.3000213,04-28-2010,10670,202
2230, MCNICOLL AVE ,, BRAMBLEBROOK AVE ,,09/14/2010,43.8144071,-79.2867462,01-27-2011,12170,112
2231, MCNICOLL AVE ,, HUTCHCROFT AVE ,,09/14/2010,43.8167867,-79.2769176,01-26-2011,9668,87
2232, MEADOWVALE RD ,, EUCLID AVE , LAVERY TRL ,10/12/2010,43.7959918,-79.1650242,01-25-2011,5960,169
2233, MIDDLEFIELD RD ,, ORATOR GT ,,07/07/2010,43.807974,-79.2562902,01-20-2011,8621,52
2234, PHARMACY AVE , 280m NORTH OF , CHESTER LE BLVD , PRIVATE ACCESS ,09/30/2010,43.7987514,-79.328282,02-06-2018,6743,58
2235, CUMMER AVE , 95m WEST OF , WILLOW HEIGHTS CRT ,,04/01/2010,43.78974276,-79.40496862,05-27-2010,7167,164
2236, LAKE SHORE BLVD W ,, REMEMBRANCE DR , NEW BRUNSWICK WAY ,05/15/2009,43.63108,-79.415553,12-07-2009,21367,121
2238, WILSON AVE ,, BEVERLY HILLS DR ,,04/21/2010,43.719128,-79.516779,04-07-2016,16172,107
2239, EASTERN AVE ,, TRINITY ST ,,01/07/2010,43.65243371,-79.36090659,05-17-2010,9522,487
2240, WILLIAM R ALLEN RD , 270m SOUTH OF , SHEPPARD AVE W , PRIVATE ACCESS ,11/06/2009,43.74799,-79.46242,11-30-2016,29541,0
2241, GERRARD ST E ,, OSBORNE AVE , TED REEVE DR ,04/20/2010,43.684584,-79.297304,09-30-2010,11609,586
2242, LUMSDEN AVE ,, GLEDHILL AVE ,,05/04/2010,43.6935394,-79.3115793,11-10-2010,5614,218
2243, SHEPPARD AVE W ,, BRYANT ST , YEOMANS RD ,01/14/2014,43.754508,-79.443284,03-19-2014,15906,639
2247, BRENYON WAY ,, JOHN TABOR TRL , WICKSON TRL ,04/13/2010,43.805551,-79.211562,04-21-2011,2748,83
2248, LESLIE ST , 990m SOUTH OF , LAWRENCE AVE E ,,05/31/2010,43.72676522,-79.35063243,12-07-2010,17086,61
2250, EVANS AVE ,, TREEVIEW DR , PRIVATE ACCESS ,07/20/2011,43.61354,-79.53631,01-10-2012,10375,109
2251, WESTON RD ,, FERN AVE ,,06/02/2011,43.70241,-79.52374,02-01-2012,7939,421
2252, LAKE SHORE BLVD W , 130m SOUTHWEST OF , MARINE PARADE DR , PRIVATE ACCESS ,04/04/2012,43.62932,-79.47792,11-25-2015,7324,577
2253, BATHURST ST ,, NASSAU ST , PRIVATE ACCESS ,01/25/2011,43.654296,-79.406841,04-02-2015,10334,2241
2254, PHARMACY AVE ,, KELLYVALE RD , PRIVATE ACCESS ,06-03-2014,43.7570011,-79.310442,12-18-2014,10142,368
2255, FINCH AVE E ,, BLACKBIRD GT ,,11/19/2010,43.816962,-79.2244377,12-06-2016,7028,161
2256, OSSINGTON AVE ,, ARGYLE ST ,,06/08/2011,43.64696,-79.41983,02-09-2012,5191,2270
2257, ISLINGTON AVE ,, ADVANCE RD ,,01/12/2011,43.6359325,-79.5197797,04-21-2011,17753,263
2258, WARDEN AVE ,, LUPIN DR ,,11/20/2010,43.7655756,-79.3022333,05-05-2015,26701,93
2259, DANFORTH RD ,, PILKINGTON DR ,,12/21/2010,43.7044726,-79.2696561,06-01-2016,8222,327
2260, BIRCHMOUNT RD ,, FLORA DR ,,11/19/2010,43.7421269,-79.2826526,12-14-2016,14072,172
2262, SHEPPARD AVE W ,, MAGELLAN DR , PRIVATE ACCESS ,05/10/2011,43.7397,-79.50967,02-09-2012,12808,669
2264, DUNDAS ST W ,, GLADSTONE AVE ,,05/27/2011,43.64961,-79.4298,02-08-2012,8408,1895
2265, LAWRENCE AVE E , 130m EAST OF , LESLIE ST ,,11/15/2011,43.734837,-79.35434,04-03-2012,14164,26
2266, GRANTBROOK ST , 88m NORTH OF , BLAKE AVE ,,11/29/2011,43.780548,-79.432753,07-11-2012,4454,69
2267, TALBOT RD , 22m NORTH OF , BLAKE AVE ,,11/29/2011,43.781915,-79.423911,10-16-2012,4909,89
2274, GERRARD ST E ,, ST MATTHEWS RD , BLACKBURN ST ,09/11/2012,43.66481,-79.35521,04-09-2013,8039,720
2275, BATHURST ST , 70m SOUTH OF , KENTON DR , PRIVATE ACCESS ,12/16/2011,43.77748,-79.44395,03-23-2015,21210,81
2276, MIDLAND AVE , 234m SOUTH OF , MCNICOLL AVE ,,11/01/2011,43.81266,-79.2913,04-10-2012,12410,26
2277, KENNEDY RD , 261m SOUTH OF , MCNICOLL AVE , PRIVATE ACCESS ,11/01/2011,43.81075,-79.301297,03-29-2012,15862,0
2279, MARKHAM RD , 260m SOUTH OF , BRIMORTON DR ,,03/13/2012,43.771262,-79.22979,03-03-2014,16976,30
2280, QUEENS PARK CRES E , 5m SOUTH OF , GROSVENOR ST ,,05/19/2011,43.66168,-79.38989,11-09-2016,10185,3896
2281, WILSON AVE ,, JAMES FINLAY WAY , PRIVATE ACCESS ,08/27/2014,43.727503,-79.480028,03-08-2016,18967,810
2282, SHEPPARD AVE E ,, ROUGE RIVER DR ,,05/11/2011,43.805,-79.18665,11-30-2011,11236,124
2283, KEELE ST ,, VICTORY DR ,,05/25/2011,43.72858,-79.48247,03-08-2016,20243,1118
2284, JANE ST ,, TROUTBROOKE DR ,,04/21/2011,43.7318656,-79.5112574,02-02-2012,14363,218
2285, WILSON AVE ,, AGATE RD ,,03/05/2013,43.725922,-79.485461,09-22-2014,11970,1049
2288, LAWRENCE AVE W ,, WESTONA ST ,,10/04/2011,43.69731,-79.52743,02-08-2012,5847,181
2289, SHEPPARD AVE W ,, LAURA RD ,,05/17/2011,43.73786,-79.52012,02-07-2012,11842,167
2290, JANE ST ,, WRIGHT AVE , PRIVATE ACCESS ,09/28/2011,43.70085,-79.50322,02-02-2012,16521,670
2294, STEELES AVE W ,, NORTHWEST GATE ,,03/12/2014,43.777718,-79.511093,03-30-2010,23809,66
2296, ELLESMERE RD ,, PARKINGTON CRES , PRIVATE ACCESS ,09/28/2011,43.77332,-79.24623,04-05-2016,15139,168
2297, MIDLAND AVE ,, EMBLEM CRT ,,09/14/2011,43.77893,-79.27544,02-07-2012,10778,173
2298, MCLEVIN AVE ,, HUPFIELD TRL , PRIVATE ACCESS ,08/01/2012,43.81036,-79.22003,09-22-2014,4778,362
2299, BEECROFT RD ,, CHURCHILL AVE ,,07/30/2012,43.773312,-79.416196,05-02-2013,7449,560
2300, BEECROFT RD ,, ELLERSLIE AVE ,,07/30/2012,43.771165,-79.416588,05-02-2013,5833,282
2301, HUNTINGWOOD DR ,, COMMANDER BLVD ,,05/13/2013,43.798131,-79.269608,11-10-2014,8310,130
2302, TORO RD ,, TANGIERS RD ,,09/30/2011,43.76045,-79.48731,02-08-2012,4630,52
2303, TANGIERS RD ,, YORK UNIVERSITY BUSWAY ,,09/22/2011,43.766976,-79.489708,02-09-2012,3016,23
2305, BEECROFT RD ,, KEMPFORD BLVD ,,07/30/2012,43.77645,-79.41734,05-18-2016,8164,702
2306, YONGE ST ,, ROXBOROUGH ST W ,,03/20/2012,43.67822,-79.39,01-18-2017,13003,2560
2307, MILNER AVE ,, BURROWS HALL BLVD , PRIVATE ACCESS ,06/14/2012,43.79485,-79.21961,12-09-2013,6089,37
2308, BRIMLEY RD ,170m SOUTH OF, HUNTINGWOOD DR , PRIVATE ACCESS ,12-21-2012,43.796931,-79.272693,12-15-2016,14962,148
2309, NORTH QUEEN ST , 137m WEST OF , INDEX RD , PRIVATE ACCESS ,11/08/2011,43.61912,-79.55527,02-05-2013,10004,168
2310, DANFORTH RD ,, BARRYMORE RD , PRIVATE ACCESS ,06/06/2012,43.75042,-79.24442,05-26-2016,13136,233
2311, GUNNS RD , 150m NORTH OF , ST CLAIR AVE W , PRIVATE ACCESS ,02/07/2014,43.673046,-79.472209,04-22-2015,4240,176
2312, STEELES AVE W ,, ALBION RD , REGIONAL RD 50 ,08/01/2012,43.74985,-79.63929,05-15-2015,29577,19
2316, FRONT ST W ,, PORTLAND ST ,,03/20/2012,43.64145,-79.39882,06-15-2015,5875,1283
2317, DUFFERIN ST ,, GORDON ST ,,09/13/2012,43.646814,-79.430379,04-27-2016,8849,1094
2318, QUEENS PARK CRES E ,, ST JOSEPH ST ,,11/06/2012,43.664817,-79.391122,11-09-2016,10549,5398
2319, BRIMLEY RD ,, ST ANDREWS RD , APPLEFIELD DR ,05/30/2012,43.76212,-79.25833,09-06-2012,13987,404
2320, HARBORD ST ,, CLINTON ST ,,10/25/2012,43.660267,-79.415841,04-21-2010,8789,1311
2321, OLD KINGSTON RD ,, MORRISH RD ,,08/21/2012,43.78332,-79.17062,09-29-2014,4889,128
2322, DANFORTH RD ,, MAGNOLIA AVE ,,11/30/2012,43.7227,-79.255664,06-01-2016,10715,304
2323, DORIS AVE , 50m SOUTH OF , HOLLYWOOD AVE ,,12/01/2011,43.7657779,-79.40908179,10-18-2012,8357,1111
2324, LAIRD DR ,, ESANDAR DR , PRIVATE ACCESS ,01/18/2012,43.70529,-79.36148,05-02-2013,13845,323
2325, BIRCHMOUNT RD ,, FOXRIDGE DR ,,12/19/2012,43.721814,-79.274485,12-14-2016,9087,149
2327, KING ST W ,, DOWLING AVE ,,11/23/2012,43.636654,-79.438553,08-10-2016,5774,908
